contig.name,length,accession,annotation,percent.identity,match.length,evalue,kingdom,virus,taxonomy.number,virus.name,taxonomy,taxonomy.pattern,P18,W3,W64,Y14,Y17,Y18,Y25,Y41,Y52,Y70,Y7
k141_107998,941,BDH16405.1,"BDH16405.1 MAG: hypothetical protein, partial [Bacteriophage sp.]",49.5,297,2.15E-85,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,283,90,0,212,0
k141_110706,554,DAV49568.1,DAV49568.1 MAG TPA: hypothetical protein [Bacteriophage sp.],72.3,159,2.65E-76,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,16,0,4,0,0,0,0,0
k141_110818,306,BDH16519.1,BDH16519.1 MAG: hypothetical protein [Bacteriophage sp.],59,83,1.83E-24,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,389,127,0,0,1,0,0,0,0
k141_11343,389,DAS19226.1,DAS19226.1 MAG TPA: hypothetical protein [Bacteriophage sp.],72.4,123,7.66E-55,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,0,20,0,0,0
k141_113780,879,BDH16528.1,BDH16528.1 MAG: hypothetical protein [Bacteriophage sp.],59.1,171,3.92E-64,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,480,10,0,0,0,0,0
k141_11412,2190,BDH16402.1,BDH16402.1 MAG: hypothetical protein [Bacteriophage sp.],45.3,258,5.36E-58,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,534,0,0,40,2132,305,0,9655,1220
k141_114624,306,DAI34726.1,"DAI34726.1 MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",85.1,101,7.44E-57,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,119,0,0,0,0,0,0,0
k141_11736,1555,DAR77652.1,DAR77652.1 MAG TPA: Large polyvalent protein associated domain 38 [Bacteriophage sp.],52.7,385,8.15E-116,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,66,0,10,513,38,0,0,0
k141_117449,754,BDH16415.1,BDH16415.1 MAG: hypothetical protein [Bacteriophage sp.],78.8,146,8.54E-67,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,21,0,0,233,97,0,0,0
k141_117454,2083,BDH16415.1,BDH16415.1 MAG: hypothetical protein [Bacteriophage sp.],75,697,0,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,869,0,0,198,165,0,0,0
k141_118647,1739,UVY05334.1,"UVY05334.1 MAG: hypothetical protein, partial [Bacteriophage sp.]",44.3,262,3.04E-60,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,86,0,0,373,182,8,3414,237,524,230,0
k141_119678,719,BDH16460.1,BDH16460.1 MAG: hypothetical protein [Bacteriophage sp.],76.1,218,2.25E-117,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,11,60,8,288,14,0,0,0
k141_120069,701,DAW85401.1,DAW85401.1 MAG TPA: receptor binding complex [Bacteriophage sp.],28.3,269,2.69E-19,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,46,0,0,0,0,0,0,0
k141_121790,1637,BDH16420.1,BDH16420.1 MAG: hypothetical protein [Bacteriophage sp.],38.1,139,5.90E-15,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,3975,264,10,0,0,0,0
k141_124299,329,DAT14307.1,DAT14307.1 MAG TPA: hypothetical protein [Bacteriophage sp.],40.4,104,1.14E-15,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,10,0,0,0,0,0,252,0
k141_125078,452,DAE51786.1,DAE51786.1 MAG TPA: Prex DNA polymerase [Bacteriophage sp.],58.6,128,6.10E-40,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,18,0,0,0,0,0,0,0
k141_125828,6891,BDH16512.1,BDH16512.1 MAG: DNA ligase [Bacteriophage sp.],52.9,187,5.76E-45,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,502,1095,520,4,1532,330,232,184,336
k141_126081,2219,BDH16405.1,"BDH16405.1 MAG: hypothetical protein, partial [Bacteriophage sp.]",74.5,55,2.15E-12,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,80,0,217,26,0,660,299,204,464,0
k141_134601,775,BDH16402.1,BDH16402.1 MAG: hypothetical protein [Bacteriophage sp.],69.4,219,3.04E-102,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,11,0,0,54,178,0,0,0
k141_135760,698,UWD54774.1,UWD54774.1 MAG: AFG1-like ATPase [Bacteriophage sp.],79.9,159,1.70E-87,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,26,0,0,0,1,0,0,0
k141_138034,930,BDH16453.1,BDH16453.1 MAG: hypothetical protein [Bacteriophage sp.],62.5,136,1.50E-38,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,5379,22679,2604,2764,2213,1948,33062,11607,11329,58525,28984
k141_140126,2132,BDH16405.1,"BDH16405.1 MAG: hypothetical protein, partial [Bacteriophage sp.]",47.3,486,3.71E-109,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,26,51,4,0,781,260,0,278,0
k141_142294,614,UWF94299.1,"UWF94299.1 MAG: hypothetical protein, partial [Bacteriophage sp.]",48,204,1.38E-56,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,53,0,4,0,0,0,0,0
k141_142613,366,BDH16471.1,BDH16471.1 MAG: hypothetical protein [Bacteriophage sp.],66.7,120,9.20E-45,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,80,8,0,0,0
k141_143667,3661,BDH16471.1,BDH16471.1 MAG: hypothetical protein [Bacteriophage sp.],75.5,599,0,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,648,1277,12,4,585,394,0,524,0
k141_150492,474,UVY35554.1,UVY35554.1 MAG: hypothetical protein [Bacteriophage sp.],38.3,133,2.02E-16,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,18,0,0,0,0,0,0,0
k141_150711,8217,DAV98688.1,DAV98688.1 MAG TPA: DNA-directed RNA polymerase subunit beta [Bacteriophage sp.],46.4,332,6.20E-73,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,4,0,39,12481,2905,242,0,176
k141_150997,495,DAO04375.1,DAO04375.1 MAG TPA: tail assembly protein [Bacteriophage sp.],90,70,8.39E-35,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,0,32,0,0,0
k141_152550,557,UWI03083.1,UWI03083.1 MAG: hypothetical protein [Bacteriophage sp.],50.7,138,1.67E-33,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,47,0,2,0,18,0,0,0
k141_154396,860,DAY34805.1,DAY34805.1 MAG TPA: endonuclease [Bacteriophage sp.],39,251,3.15E-52,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,168,0,10,0,0,0,0,0
k141_155087,526,BDH16505.1,BDH16505.1 MAG: transposase [Bacteriophage sp.],47.1,102,4.45E-21,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,2,12,0,770,0
k141_158386,619,DAD57664.1,DAD57664.1 MAG TPA: protein of unknown function DUF83 [Bacteriophage sp.],66.7,51,1.07E-15,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,0,0,0,0,732
k141_16032,395,DAO59168.1,DAO59168.1 MAG TPA: hypothetical protein [Bacteriophage sp.],74.5,47,5.26E-12,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,0,0,0,940,0
k141_163403,804,DAG44391.1,DAG44391.1 MAG TPA: major capsid protein [Bacteriophage sp.],67.7,192,3.03E-83,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,55,0,5,0,0,0,188,0
k141_166954,397,BDH16431.1,BDH16431.1 MAG: hypothetical protein [Bacteriophage sp.],43.8,121,2.47E-21,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,174,0,0,0,0,0,0,0,0,0,0
k141_16739,774,DAF35160.1,DAF35160.1 MAG TPA: Lysozyme [Bacteriophage sp.],59.9,197,1.06E-75,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,4,351,0,0,760,0
k141_169719,1161,DAO04473.1,DAO04473.1 MAG TPA: Protein of unknown function (DUF1804) [Bacteriophage sp.],82.4,170,2.00E-91,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,135,0,0,0,0,0
k141_170904,447,DAT58815.1,DAT58815.1 MAG TPA: Single stranded DNA binding protein [Bacteriophage sp.],71.5,137,1.98E-59,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,38,0,24,0,0,0,0,0
k141_170970,616,DAH03698.1,DAH03698.1 MAG TPA: Head protein [Bacteriophage sp.],83.8,204,5.00E-119,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,12,60,0,0,0,0,0,0
k141_179472,475,UWF89254.1,UWF89254.1 MAG: Single-strand binding protein family protein [Bacteriophage sp.],45.8,166,2.61E-33,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,58,0,0,8,0,2,0,0,0,854,736
k141_180009,753,BDH16425.1,BDH16425.1 MAG: hypothetical protein [Bacteriophage sp.],36.4,209,1.04E-33,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,43,10,0,1198,0
k141_181149,969,BDH16480.1,BDH16480.1 MAG: 60 kDa chaperonin [Bacteriophage sp.],30.2,258,6.20E-17,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,428,18,0,0,0,0,0
k141_182501,507,UWF97792.1,"UWF97792.1 MAG: RNA polymerase Rpb1, domain 5, partial [Bacteriophage sp.]",93.5,169,6.07E-106,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,18,0,0,42,0,14,164,12,0,2,0
k141_182708,459,BDH16468.1,BDH16468.1 MAG: hypothetical protein [Bacteriophage sp.],56.7,134,5.94E-41,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,120,0,11,62,0,262,119,0,0,0
k141_184067,687,DAO68240.1,DAO68240.1 MAG TPA: Integrase [Bacteriophage sp.],63.2,144,7.23E-52,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,116,0,12,4,18,0,0,0
k141_184713,468,UWG69986.1,UWG69986.1 MAG: hypothetical protein [Bacteriophage sp.],42.9,133,2.13E-26,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,20,0,0,20,0,0,0,0
k141_184942,686,DAO04446.1,DAO04446.1 MAG TPA: tail sheath protein [Bacteriophage sp.],82.3,203,9.06E-113,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,127,0,0,0,0,0
k141_186533,783,BDH16402.1,BDH16402.1 MAG: hypothetical protein [Bacteriophage sp.],42.2,258,3.90E-58,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,1390,32,0,0,0,0,0
k141_188208,357,DAM81933.1,"DAM81933.1 MAG TPA: putative DNA repair helicase, partial [Bacteriophage sp.]",71.2,118,4.02E-54,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,249,0,0,0,0,0,0,0,0,0,0
k141_193940,389,DAR65401.1,DAR65401.1 MAG TPA: Major tail protein [Bacteriophage sp.],60.5,129,1.71E-44,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,4,0,4,0,0,0,0,0
k141_194252,1688,DAU61681.1,DAU61681.1 MAG TPA: RUVB-LIKE 1 [Bacteriophage sp.],27.3,491,3.36E-35,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,163,0,0,0,0,0
k141_19496,4717,BDH16425.1,BDH16425.1 MAG: hypothetical protein [Bacteriophage sp.],61.5,496,1.81E-208,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,285,44,1790,39,0,2195,924,259,411,715
k141_195348,732,BDH16570.1,BDH16570.1 MAG: hypothetical protein [Bacteriophage sp.],42.4,184,4.55E-35,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,368,0,325,0,0,375,95,0,0,0
k141_195441,480,DAY34793.1,DAY34793.1 MAG TPA: RNA ligase [Bacteriophage sp.],42.4,144,4.75E-28,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,3,0,6,0,0,462,0,0
k141_198368,780,BDH16459.1,BDH16459.1 MAG: hypothetical protein [Bacteriophage sp.],33.2,199,3.85E-23,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,76,25,0,1296,0
k141_198699,1493,BDH16386.1,BDH16386.1 MAG: hypothetical protein [Bacteriophage sp.],38,216,2.57E-38,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,242201,55392,22812,6467,14099,6052,1778,3381,30738,43583,14048
k141_199710,310,UVY68348.1,"UVY68348.1 MAG: terminase, small subunit [Bacteriophage sp.]",96.5,57,8.75E-27,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,0,6,0,0,0
k141_201368,438,DAO68240.1,DAO68240.1 MAG TPA: Integrase [Bacteriophage sp.],73.7,76,2.89E-31,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,4,0,6,0,0,0,0,60
k141_201626,1561,DAR77630.1,DAR77630.1 MAG TPA: Integrase [Bacteriophage sp.],60.5,324,5.88E-131,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,137,46,0,382,429,0,882,0
k141_202489,6292,BDH16506.1,BDH16506.1 MAG: hypothetical protein [Bacteriophage sp.],63,629,1.78E-266,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,30,1537,1378,3210,618,4,2689,1037,0,1188,200
k141_20308,561,BDH16484.1,BDH16484.1 MAG: hypothetical protein [Bacteriophage sp.],41.9,124,2.02E-16,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,4,24,61,0,192,0
k141_20456,2334,BDH16365.1,BDH16365.1 MAG: hypothetical protein [Bacteriophage sp.],39.3,512,7.38E-97,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,292,216,1602,162,0,570,374,0,201,0
k141_205818,536,BDH16519.1,BDH16519.1 MAG: hypothetical protein [Bacteriophage sp.],64.4,163,3.16E-66,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,324,1,163,38,0,263,86,0,0,0
k141_206923,382,DAV49563.1,DAV49563.1 MAG TPA: deoxyuridine 5'-triphosphate nucleotidohydrolase [Bacteriophage sp.],72.9,107,2.30E-45,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,16,0,6,0,0,0,0,0
k141_208130,1749,DAD61188.1,DAD61188.1 MAG TPA: ATP dependent DNA helicase [Bacteriophage sp.],50.4,569,8.09E-174,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,466,0,0,0,0,0,0,0,0,0,0
k141_209429,1092,BDH16505.1,BDH16505.1 MAG: transposase [Bacteriophage sp.],48.4,316,1.39E-92,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,6,116,68,258,918,0
k141_212775,352,DAE45663.1,DAE45663.1 MAG TPA: Head protein [Bacteriophage sp.],78.4,111,4.21E-50,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,12,0,8,0,0,0,0,0
k141_213476,362,UVX91093.1,UVX91093.1 MAG: hypothetical protein [Bacteriophage sp.],45.8,118,3.99E-22,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,8,0,0,0,0,0
k141_213657,3110,BDH16512.1,BDH16512.1 MAG: DNA ligase [Bacteriophage sp.],63.3,537,1.27E-229,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,712,764,223,2,626,204,0,170,0
k141_214570,410,BDH16465.1,BDH16465.1 MAG: hypothetical protein [Bacteriophage sp.],37.1,132,1.26E-18,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,0,0,0,52,2,0,2,0
k141_214582,477,DAY44057.1,DAY44057.1 MAG TPA: hypothetical protein [Bacteriophage sp.],43.2,118,1.22E-22,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,12,0,0,0,0,0,0,0
k141_217089,362,DAO69974.1,DAO69974.1 MAG TPA: hypothetical protein [Bacteriophage sp.],56.7,67,5.91E-15,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,6,0,0,0,0,0,0,0
k141_219422,800,DAH08470.1,DAH08470.1 MAG TPA: hypothetical protein [Bacteriophage sp.],58,169,2.49E-57,Viruses,Bacteriophage sp.,38018,Bacteriophage sp.,root|Viruses|unclassified bacterial viruses|Bacteriophage sp.,no rank|superkingdom|no rank|species,0,0,0,54,0,45,0,8,0,244,0
